"hesap";"ham_meta_adi";"meta_reklam_id";"reklam_seti_ham_adi";"kampanya_ham_adi";"durum";"yaratici_ham_adi";"cta";"destination";"yaratici_metin_ve_baslik";"yaratici_dil_sinyali";"yaratici_kimlik_kalitesi";"yaratici_ailesi";"kunye_kaniti";"insan_notu"
"Doruk Hospital";"Instagram gönderisi: ‎⁨	سرطان البروستاتا — أحد...";"120232619534710080";"Instagram Post";"Arapça Onkoloji Kuveyt Profilden ziyaret";"ACTIVE";"⁨ سرطان البروستاتا — أحد أكثر أنواع السرطان شيوعًا بين الرجال. في مجموعة دوروك الصحية، نستخدم نظام  2025-10-06-a08824dbfad473f4da68e7513c9bd31b";"VIEW_INSTAGRAM_PROFILE";"bilinmiyor";"⁨ سرطان البروستاتا — أحد أكثر أنواع السرطان شيوعًا بين الرجال. في مجموعة دوروك الصحية، نستخدم نظام TruBeam لإجراء العلاج الإشعاعي عالي الدقة كبديل عن التدخل الجراحي. 💡 مزايا الطريقة: تدخل محدود، بدون شقوق توصيل دقيق للجرعة الإشعاعية إلى الورم فترة تعافي أقصر وأعراض جانبية أقل ✅ يُستخدم TruBeam لعلاج سرطان البروستاتا، كما أنه مناسب للمرضى المصابين بأورام أخرى في الحوض تتطلب علاجًا محافظًا. 📍 مجموعة دوروك الصحية – بورصة، تركيا 🌐 دعم متعدد اللغات ونهج علاجي شخصي 📩 تواصل معنا لمعرفة ما إذا كانت…";"AR";"yaratici_adi_var";"";"canli_yaratici";""
"Doruk Hospital";"Instagram gönderisi: В Медицинской группе Дорук...";"120232529671150080";"Instagram Post";"Rusça Onkoloji Özbekistan Profilden Ziyaret";"WITH_ISSUES";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Рак предстательной железы —...";"120232529793600080";"Instagram Post";"Rusça Onkoloji Özbekistan Profilden Ziyaret";"WITH_ISSUES";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: В Медицинской группе Дорук...";"120232526044420080";"Instagram Post";"Rusça Onkoloji Kazakistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	التقنيات الحديثة تُمكّن...";"120232533000580080";"Instagram Post";"Arapça FTR Umman Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎استعادة القوة والحركة مع...";"120232532994340080";"Instagram Post";"Arapça FTR Umman Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎نهج مبتكر لإعادة التأهيل مع...";"120232532965900080";"Instagram Post";"Arapça FTR Umman Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	سرطان البروستاتا — أحد...";"120232532851090080";"Instagram Post";"Arapça Onkoloji Umman Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	في مجموعة دوروك الصحية،...";"120232532833370080";"Instagram Post";"Arapça Onkoloji Umman Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎‎إعادة التأهيل الحديثة في...";"120232532764950080";"Instagram Post";"Arapça FTR Katar Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	التقنيات الحديثة تُمكّن...";"120232532748560080";"Instagram Post";"Arapça FTR Katar Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎استعادة القوة والحركة مع...";"120232532738820080";"Instagram Post";"Arapça FTR Katar Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎نهج مبتكر لإعادة التأهيل مع...";"120232532728450080";"Instagram Post";"Arapça FTR Katar Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	سرطان البروستاتا — أحد...";"120232532663920080";"Instagram Post";"Arapça Onkoloji Katar Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	في مجموعة دوروك الصحية،...";"120232532617170080";"Instagram Post";"Arapça Onkoloji Katar Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎‎إعادة التأهيل الحديثة في...";"120232532564450080";"Instagram Post";"Arapça FTR Bahreyn Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	التقنيات الحديثة تُمكّن...";"120232532545840080";"Instagram Post";"Arapça FTR Bahreyn Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎استعادة القوة والحركة مع...";"120232532530900080";"Instagram Post";"Arapça FTR Bahreyn Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎نهج مبتكر لإعادة التأهيل مع...";"120232532522560080";"Instagram Post";"Arapça FTR Bahreyn Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	سرطان البروستاتا — أحد...";"120232532503250080";"Instagram Post";"Arapça Onkoloji Bahreyn Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	في مجموعة دوروك الصحية،...";"120232532454490080";"Instagram Post";"Arapça Onkoloji Bahreyn Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎‎إعادة التأهيل الحديثة في...";"120232532383950080";"Instagram Post";"Arapça FTR Kuveyt Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	التقنيات الحديثة تُمكّن...";"120232532367350080";"Instagram Post";"Arapça FTR Kuveyt Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎استعادة القوة والحركة مع...";"120232532335620080";"Instagram Post";"Arapça FTR Kuveyt Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎استعادة القوة والحركة مع...";"120232532308430080";"Instagram Post";"Arapça FTR Kuveyt Profilden Ziyaret";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎نهج مبتكر لإعادة التأهيل مع...";"120232532244670080";"Instagram Post";"Arapça FTR Kuveyt Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎نهج مبتكر لإعادة التأهيل مع...";"120232463977700080";"Instagram Post";"Arapça FTR Körfez Trafik";"PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	سرطان البروستاتا — أحد...";"120232532091510080";"Instagram Post";"Arapça Onkoloji Kuveyt Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	في مجموعة دوروك الصحية،...";"120232532038740080";"Instagram Post";"Arapça Onkoloji Kuveyt Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎‎إعادة التأهيل الحديثة في...";"120232467477820080";"Instagram Post";"Arapça FTR Körfez Trafik";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	في مجموعة دوروك الصحية،...";"120232468340320080";"Instagram Post";"Arapça Onko Körfez Trafik";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	سرطان البروستاتا — أحد...";"120232468462730080";"Instagram Post";"Arapça Onko Körfez Trafik";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎Varian TrueBeam — علاج...";"120232468496330080";"Instagram Post";"Arapça Onko Körfez Trafik";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎استعادة القوة والحركة مع...";"120232473441730080";"Instagram Post";"Arapça FTR Körfez Trafik";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: ‎⁨	التقنيات الحديثة تُمكّن...";"120232473556280080";"Instagram Post";"Arapça FTR Körfez Trafik";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Современная реабилитация в...";"120232531099210080";"Instagram Post";"Rusça FTR Kırgızistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Современные технологии...";"120232531015890080";"Instagram Post";"Rusça FTR Kırgızistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Восстановите силу и...";"120232530909100080";"Instagram Post";"Rusça FTR Kırgızistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Инновационный подход к...";"120232530866980080";"Instagram Post";"Rusça FTR Kırgızistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Рак предстательной железы —...";"120232530804620080";"Instagram Post";"Rusça Onkoloji Kırgızistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: В Медицинской группе Дорук...";"120232530696050080";"Instagram Post";"Rusça Onkoloji Kırgızistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Современная реабилитация в...";"120232530522850080";"Instagram Post";"Rusça FTR Özbekistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Современные технологии...";"120232530503570080";"Instagram Post";"Rusça FTR Özbekistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Восстановите силу и...";"120232530454630080";"Instagram Post";"Rusça FTR Özbekistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Инновационный подход к...";"120232530414170080";"Instagram Post";"Rusça FTR Özbekistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Современная реабилитация в...";"120232526194230080";"Instagram Post";"Rusça FTR Kazakistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Современные технологии...";"120232526167940080";"Instagram Post";"Rusça FTR Kazakistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Восстановите силу и...";"120232526142880080";"Instagram Post";"Rusça FTR Kazakistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Инновационный подход к...";"120232526108720080";"Instagram Post";"Rusça FTR Kazakistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"Instagram gönderisi: Рак предстательной железы —...";"120232526096900080";"Instagram Post";"Rusça Onkoloji Kazakistan Profilden Ziyaret";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"FTR Robot-Havuz";"120232474180510080";"Kırgızistan - FTR";"Lechenie Trafik - RU";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"FTR Robot-Havuz - Kopya";"120232474180530080";"Kırgızistan - FTR";"Lechenie Trafik - RU";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"FTR Havuz-Robot";"120232474180520080";"Kırgızistan - FTR";"Lechenie Trafik - RU";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"FTR Havuz-Robot - Kopya";"120232474180540080";"Kırgızistan - FTR";"Lechenie Trafik - RU";"CAMPAIGN_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"FTR Havuz-Robot";"120232474174350080";"Özbekistan - FTR";"Lechenie Trafik - RU";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
"Doruk Hospital";"FTR Havuz-Robot";"120232474067330080";"Kazakistan - FTR";"Lechenie Trafik - RU";"ADSET_PAUSED";"";"bilinmiyor";"bilinmiyor";"metin_alinamadi";"bilinmiyor";"belirsiz";"";"canli_yaratici_eksik";""
